"","SRR22355218","SRR22355219","SRR22355220","SRR22355221","SRR22355222","SRR22355223","SRR22355224","SRR22355225","SRR22355226"
"ENSB:1Bk67gB_DDs94g0",406.890330915046,551.280696838602,424.432899534,319.84924578247,406.45652733956,384.464909293475,735.249516915069,871.47541729374,856.408743569911
"ENSB:G6oC2-o0biPPF2G",922.693468258301,1238.97473640789,894.628689800332,1229.86517586354,1397.2136893674,1492.98947769038,1618.7076241217,1739.94557177637,1753.30626511594
"ENSB:ufat2BqGzR7o8uy",10950.2155881909,17903.7971842837,11931.9004063696,11732.7046213059,11794.3899664095,10678.2966677954,8890.36754557251,8467.07676806332,9754.64838064209
"ENSB:rqUWImQf-RSBwnq",112.445789995178,143.600845459674,121.994821336409,78.577172040097,86.2248660326268,89.94974998489,79.0959407241284,90.8995311904276,104.33317397642
"ENSB:Fm6yQQWlT72Kaa3",5999.8782179846,5354.76076889045,6287.58218461619,9062.63085981659,9029.96136865774,8400.37813069557,4442.91764542404,4278.14451897643,4030.62932986291
"ENSB:MRu0vE7z8aYg-pV",1473.12558650626,1851.12236295175,1442.24720445348,943.732500460731,1105.00474575754,1078.76135159001,1682.15895086295,1891.6587986082,1923.12931090476
"ENSB:sUY3PGjcQfWt7XC",2862.03478968848,3650.2601426521,2954.06415951736,4619.73307292511,4519.07842702703,4799.42248940422,3582.63169012012,3731.98385690888,3526.68631034053
"ENSB:9qBtKScVIIFXTaX",366.465649074405,322.601490890396,381.263102658936,426.311523723922,378.115662829031,359.969460417608,471.035904016648,411.468035165802,404.232881920298
"ENSB:cXmTzCXN6jrNVuZ",65.1931006647014,73.7927163492214,71.1465187050806,23.1266573581398,23.2222926826455,24.9298734949913,57.8537385749971,71.6378782360467,51.3723961117272
"ENSB:rI6ORP6HBtprQYe",411.764901423348,366.240939516891,371.121876209449,429.352387623876,415.149548790157,475.948164545674,408.701285854533,460.126058365883,358.82136482318
"ENSB:YGb642AREhxhqV4",754.801693063118,813.682150646467,746.44193943656,793.291993022697,890.769453510396,793.131616880348,792.52894307526,749.439398617525,812.215777843427
"ENSB:Q3MebE-jb5Yl8R-",277.388735843406,127.435835879085,208.847228160869,171.04483223254,195.142075198774,215.00279040723,211.144757976828,173.595841651551,137.389330287051
"ENSB:SExY0-nqFbV_OLX",2.44325132170306,0,3.9381721153198,7.22960919638269,8.41005380681785,5.43184368780629,10.9973474832043,2.76706866405501,4.86566254976167
"ENSB:SkJRbIpTFtamApy",1299.60721768017,2242.4750218822,1388.15294035072,2660.97577143575,2681.37428993617,2491.77765169669,1297.58417908619,1502.84646455917,1776.24580747369
"ENSB:-9rag3FfBTRNlKZ",22.6396677878627,3.24943949774641,15.6461320307226,4.4649801131998,15.8072334987565,3.57929652350756,21.1047959722694,17.4540473029427,27.3435668718617
"ENSB:aP0wdnM8xtg-K9l",72.6870543547466,78.1719372093857,65.4619067630445,74.0420612479652,67.8592708643866,68.8132305731038,111.967906921286,130.436550906544,149.461917760079
"ENSB:2fTwLdnBrc_61jy",295.897871588771,456.655185958062,248.361594207457,1203.45925044711,1362.77328580179,1377.0645530398,564.449410046035,650.131127072147,637.005755173424
"ENSB:8y-zbi1j3oS_STs",165.641101139833,207.00758136732,169.466839567509,210.645244699666,240.536562995632,229.479470161715,232.369947236327,225.929087576447,269.824338423834
"ENSB:B6R8kD-NrcLBlmf",281.555589083597,345.269771362288,245.484113261718,263.739201257644,269.039820849659,277.766620332345,316.228958783239,357.20697387441,353.218711221009
"ENSB:uqdCfgbP5SFr-6n",61.2189259939132,106.418144195729,85.8158815955673,44.5043779819031,40.8781567628156,43.6650620768575,47.7453120638978,65.2104531139104,70.0701374292928
"ENSB:kzW-ZAtNKORXp_a",87.9343353888271,32.6448860560502,82.0059837737453,119.422302752951,106.874655882121,121.390828475556,50.4874193015959,37.659347510221,33.6950761710837
"ENSB:XAo4vRY_C3y8SSW",291.903262718933,279.378563273379,277.161742045265,207.570030782197,187.708091381678,189.13108533748,266.225999188174,225.031646585344,248.549788428392
"ENSB:InloR8KluSs-I9l",331.964351628397,599.30739053772,389.585895227681,727.000274597644,695.795442810087,665.979875680535,590.823855123971,643.158441493899,726.329308436278
"ENSB:7yEblKR1J3up_6B",1261.45271102625,2253.86236984319,1227.19053448067,2747.03526262355,3062.70712301943,2798.36641261156,3036.28505573686,3310.56302548483,3916.98586167478
"ENSB:NlBf3Y50ltHsGci",504.222275800028,726.99976814072,532.425988704265,581.200164217436,559.282318591607,556.026080860057,740.977673751958,787.11619217951,904.743278862595
"ENSB:2xGHp14b8sQg6BP",196.04283025282,181.180164016453,182.150150567146,305.998831524149,342.380643545497,346.215911034798,244.018601669114,234.316164484481,221.610373026364
"ENSB:feFCLZHgWbEsHQ7",29.1406839400836,9.72441338724497,15.6583361221929,4.46991968957933,11.1614510861461,12.5444104747794,9.1746314647248,6.43142792016641,9.92123211691948
"ENSB:Gf9zUmMapUSx-IW",353.171460216412,476.906569988351,359.109417246413,836.738110286747,830.915775750525,785.453998122804,505.328882361729,619.702852346289,586.433899724371
"ENSB:qzmQ7SP_SZ5sV2N",97.5127600862531,86.6902219637101,84.8692088715795,73.0166417631751,69.6854184850831,67.7598928255959,61.5132365099689,67.9671284337612,73.7635890223189
"ENSB:IEuSXP2crP3wVSd",61.4136343431558,43.9213034123569,55.7147196524256,56.228737863859,80.8843602323537,59.0192601082451,56.8969820070884,47.7673155444526,55.990817930579
"ENSB:WEDE51HNUNBl0Tz",16.1976250250636,4.85618629751374,11.748866218296,4.47237679341399,9.30290490818958,1.79331019229931,4.58690541271982,5.51300896042535,7.43261258062434
"ENSB:5aRdexUn_dRg2a5",205.099303799729,203.498365492205,201.814304946483,254.73818040822,222.208736073873,239.495753627036,179.400587461105,174.110484103085,171.948277988754
"ENSB:2LUPqKtSqiPawN_",1571.32242894846,1286.68957099352,1551.78375032291,1707.59997309947,1632.67440593088,1441.59108158281,1912.99466437954,2023.17965919232,1780.65804090193
"ENSB:LxaqA2G3J8x1z-o",494.849319266807,477.61957031951,493.247418888879,973.747875517335,943.427635821345,953.960905325245,776.499219506094,694.423881836727,704.285479981526
"ENSB:OwJ0Eb7UiQfkHtb",120.475375013984,139.725898403096,119.30175673426,68.760693743277,65.0886085242914,70.6911063392744,213.800759197338,215.879006115344,217.505645571627
"ENSB:y1Cu5Y8k3K2472P",45.6080404157919,87.2819234411406,65.9583892673128,66.8606347974644,73.8138207543755,77.8496795633245,67.8215062615107,51.6480033407702,66.9180807492867
"ENSB:N6tBSj_i5an85qk",233.048464960838,296.827944341063,225.034033004625,180.521444322486,193.444720383251,185.39700315732,231.210406953396,221.411560855438,230.829703734036
"ENSB:sIzkykUocT7ssEv",1498.53925670672,1415.73982763489,1648.77737125664,1622.04008281994,1507.19504543182,1603.34578547037,1519.08478572223,1571.25041816494,1405.98828348748
"ENSB:_EFqWJZB1f4eYwl",103.099762463904,81.8693432590901,82.886829743338,221.621502128854,196.027523625962,188.015229265179,163.437454681349,180.935694118277,131.394252116974
"ENSB:KEBkqJ7tzCCIshj",1337.90770009558,2687.63713371369,1406.81775342641,2518.27170172237,2628.80727607974,2565.70780721099,2442.28489621697,3017.69194453264,3392.33799529625
"ENSB:100l7LOYYLvDrBC",92.3173804288518,64.281006809143,102.144067404949,21.3027717635182,29.7089597964546,22.1982721426765,46.8545148207441,31.2245683810152,56.6297534471155
"ENSB:UJ691L2UpQFJOtS",436.088034141418,309.479459723753,396.65724138112,292.580484542908,297.460354045723,307.399308091436,266.156258825167,264.545926013241,210.521458294355
"ENSB:Oe5Df6TjrYkNnL7",375.294682795883,453.042202843093,333.368819935437,336.726965615115,341.280929692949,423.851797215439,1563.20166321263,1767.56879098205,1653.09779316127
"ENSB:C6hpzJkKr5NhR0q",430.68691186972,324.190359880975,398.9469555069,1032.0904385308,1007.19534777917,1198.4109935146,557.674174319708,565.259818999685,391.395375816254
"ENSB:fuoz6jh1QsF52n3",489.730465205764,560.136435079876,520.121224211263,343.989952662122,295.335908748202,340.693201610166,436.260987579925,453.696068052069,489.375878820904
"ENSB:XZo23jeer3x7LBV",429.961611661826,843.685806189687,508.104642590265,234.12323317293,305.218415665097,248.437818001836,262.840303825487,340.280709630562,301.854552941435
"ENSB:j8k71i7j9Y10eIp",5.68569301471135,9.64136767129446,6.86841847100306,2.6924268011176,0,2.70030016730084,3.66826699467975,5.51740520834422,6.15257214369633
"ENSB:jk3ANrxl1L3E4lm",1463.31319316784,2311.2126477465,1696.2447111189,878.437592914843,903.960425465086,842.130424416331,608.859997735135,717.094960891173,766.025702264024
"ENSB:yr44X5z-DeYefDG",2084.81787408015,3023.03169551454,2141.48302950319,2935.10279026091,3009.16246301949,2953.62391964502,3113.87724337857,3095.42723867176,3569.95021519897
"ENSB:-lr-ifYxe0psGbj",119.281190712998,106.061411245866,124.272237554611,108.047152918146,102.995043919811,115.984755330606,136.033062280241,112.950195037215,149.181043543059
"ENSB:edF8kRPvwxHV6qk",213.282474349674,174.145196176181,196.433490091692,149.910427642027,143.165569525746,165.389629911396,144.081938805338,123.090655554931,118.254592128593
"ENSB:j2RLWBoUYiVryAx",1279.01675246891,2061.09973870521,1432.45290555059,2227.82450720853,2109.94268950003,1981.25574086911,1623.89493143144,1794.56456382257,1717.45897495415
"ENSB:wkiYVWSHEJZUkLb",1030.51326301329,1649.98521768948,1243.46167610763,1488.89331256842,1535.22159103445,1410.20156164707,1488.42351660606,1322.28677721358,1690.30120440013
"ENSB:kgKXghZalOheqfe",20495.5365443787,25644.1673292677,23299.5482654838,19419.7955594016,19215.0463849091,16927.8795669311,10873.0879115104,10961.3652227994,11346.2788320909
"ENSB:BPvty0eZcT8l87r",150.230719356774,229.593738402027,160.244465276951,120.43811983733,134.791881322075,153.726307941178,309.2836347436,393.148802788836,387.300947900839
"ENSB:laKKyXZoeKQAW_A",98.106924064209,128.125049666365,108.115085931555,101.330373652408,95.659115097688,89.8433769259184,68.8833138284093,64.2889165255968,63.995307230426
"ENSB:rn-YfiGo28gs3BX",3263.16907080933,2851.16881357718,3350.12814443234,2114.45952306669,1786.82454645125,1667.2352550759,2075.48805206679,1877.06648239246,1996.70876349553
"ENSB:UVd4H6e7fkHli9o",394.987572653006,529.633208559173,425.366383828724,601.206666489819,594.414674520951,542.393441739277,528.733039685659,496.305680169597,573.908137856892
"ENSB:4L-h642pYfWbMZY",79.5414341592165,151.382266605164,90.5260128465981,75.4996907476772,56.6424982771877,62.2107243841393,83.5909686580815,87.247192173418,85.4518009074511
"ENSB:HgXYvIRsOka0BoI",26.5896634563379,22.9075096762505,29.2615216798787,22.2577376336044,28.802239999181,28.5249155477961,30.2984147111833,18.3693297000489,23.7618338954309
"ENSB:vekKpCifJW5UiBr",1219.32277919081,2037.6695305991,1309.87516947965,1956.01807138608,1918.11546325864,1896.28666414933,1278.00751778609,1459.08048245026,1535.84568351374
"ENSB:EOFsV_fC-H7PIHK",144.961633633594,163.369752739925,144.738320996542,148.234589463299,159.806967937138,140.340337620355,476.525185234017,458.447057831124,441.470295049841
"ENSB:8wrrAIqwTS-pXsO",429.058362801226,381.717477368338,420.519629609171,977.97381363632,828.286944759027,980.302982974685,810.184019225078,803.593410379698,628.281427192903
"ENSB:sENKrRFS6T8yfvu",325.227017286287,231.944653201066,344.560303770826,448.318083403109,395.564707827596,358.297596214828,473.291269099659,393.522759510187,319.732922752546
"ENSB:NJco7X-HIeKzC0C",22.4729139857966,23.0840245035579,31.1252970026905,70.9980919553553,66.8425380774099,77.2343769211755,97.3870933775934,101.938472340733,73.0130375689932
"ENSB:FopeIqCh8r0FXCf",84.4486680501225,124.724308445143,114.20376929772,160.766815031271,191.095887102746,127.864547326109,181.33061781697,152.695557124528,172.051579032546
"ENSB:AqPBfYzrB1Mpcwa",51.7875701308075,37.8790559338695,38.3867493949715,62.8531051334035,60.0622893683418,51.6886691388369,57.6314813655617,50.9478984312562,61.7613972079045
"ENSB:kH-tAe3aMpTyw8e",73.7216079256402,71.1240687284179,99.0983308879289,82.4285413808906,106.727733993783,96.6039249349367,117.631166575263,107.443629186851,109.811631797484
"ENSB:aTAmoLZ8TsgHWN1",642.628038882398,596.52558617357,636.860771261353,559.138965848297,553.053661312045,533.299257226179,417.612875862611,407.837164146554,327.792315764303
"ENSB:eW_-Q8BLlaIl54S",55.4212519918224,67.503746529537,47.6862118267641,17.7603005346026,18.570183659259,21.3226922720749,37.6637983410589,39.4905078815156,30.174591362239
"ENSB:XnUTixVsPJEgu01",84.7192953299778,93.0116552703757,106.423007101628,1438.58877064445,1438.67215411815,1585.46045260843,1835.86748510564,1652.4323647078,1595.75285471465
"ENSB:RfA5JGGdhyEnx3I",1712.93433291618,1881.99039360978,1881.18261953165,2452.58635416947,2385.53437246131,2225.72122629457,2469.46512063099,2264.22141919258,2468.53816126905
"ENSB:F1pAoLaFD-WTk4Y",339.846648798277,213.265772217656,275.971002704454,407.794805491972,380.527238920211,406.020972836335,271.091553485708,256.213682566356,186.727031669894
"ENSB:V3VC-I9fCOqyuOq",848.629702530827,935.667149994507,908.574540960292,732.269528080968,720.877026645373,753.533900196307,885.194824152385,945.997919530787,987.987952668653
"ENSB:uwjFPr_TUwqYi1p",19.2618885402902,19.787535239662,21.3981572603963,53.2472064890643,82.6242756133217,84.3336109685761,146.08142174288,154.28511676489,147.292674151728
"ENSB:rrviykAhdgh5ap6",65.2540595585626,54.0152858224048,36.0846908292743,61.4221364655575,59.4605529212864,48.1266570966783,43.1534732275566,43.1676799753182,27.5220436531317
"ENSB:8WuEYlTf-zIa_zB",125.121121992437,72.6467539394105,118.607430564323,121.517345844697,121.599533911264,110.003251050713,142.422007164085,86.3245845556113,131.068249168778
"ENSB:KthRjz6e-EKtK8N",32.3129567343292,17.9057348565188,20.5215968581936,63.3503041134282,80.878185652358,66.1500483584848,136.741904098657,109.310912687283,145.66156441955
"ENSB:dMHnPTQOBo_uGjn",366.580843796043,436.665491581697,396.613871077441,372.809627959037,356.012432942129,350.23077265258,351.518319794595,396.818018771594,397.482977291291
"ENSB:6HVuRvdbw1BmYwm",280.097810035624,241.291111261127,290.072088133788,94.5150513669711,117.113085246234,105.391032200191,122.076028995822,115.737056237793,132.149112197676
